id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5143671762585209,Pik6kaQwV,1732720567,蟹堡王强力杀虫剂,最近看了特斯拉FSD与华为ADS小鹏蔚来理想等一众国产车企自动驾驶能力的对比，结论非常简单：特斯拉至少领先一代，与国产那样充满条条框框的非学习型智驾差距巨大。简单总结，FSD开得就像有血有肉的人，有路就能开，出丁字路口会先停下来左右看，非常礼让行人和非机动车，全程无比丝滑，但在保证安全的前提下会压一些无关紧要的实线、跟着其他车冲红灯（如果有其他车冲的话），是一个能让人安心的智驾，下一版本加上中国交规后，几乎完美。国产智驾，从我自己的驾驶感受和评测看，首先最大问题是过于依赖激光雷达，只要雷达认为安全就放飞自我，这导致的显著缺陷是出丁字路口不减速，很容易被突然出现的来车拦腰撞；条条框框太多，开得很犹豫；完成度不高，很多特殊场景无法识别。基本上只敢在高快用，慢速路段必须全神贯注盯着才敢用。,,,,,9,32,47,2025-03-13 09:46,求真求实的Android,,,,广东,普通用户
5143793402646105,Pingwb6n7,2868676035,财联社APP,#特斯拉与百度合作#财联社3月13日电，特斯拉与百度合作，以改进辅助驾驶系统在中国的表现。(路透),,,,特斯拉与百度合作,259,230,1065,2025-03-13 17:49,微博网页版,https://wx4.sinaimg.cn/large/aafc85c3gy1hzfhn5fx6gj20ku0rajzf.jpg,,,,普通用户
5143869173013605,PipeJcDYx,2062985282,大懒货,第二家主机厂自研基于大语言模型的VLM可变车道选道搞定！恭喜！#懒博小课堂##自动驾驶##大v聊车#,,,,"懒博小课堂,自动驾驶,大v聊车",0,21,33,2025-03-13 22:50,微博网页版,https://wx1.sinaimg.cn/large/7af6a842ly1hzfsn4jkcnj20d1054jro.jpg,,,浙江,红V
5143730126588670,PilCsrE0S,2189485651,王诗奇Mr兔,#智界汽车回应苏州智界S7交通事故#总结一下，开了智驾，过弯时踩油门，然后踩刹车退出智驾，撞了……那脚油门有必要踩么……,,,,智界汽车回应苏州智界S7交通事故,3,19,85,2025-03-13 13:38,,"https://wx2.sinaimg.cn/large/8280e653ly1hzfabtt735j20u01uo7dy.jpg,https://wx4.sinaimg.cn/large/8280e653ly1hzfabujbsoj20qo1mcgs1.jpg,https://wx4.sinaimg.cn/large/8280e653ly1hzfabv5z9ij20qo1bfagk.jpg",,,宁夏,金V
5143827376245894,Pio9jqcQe,7405670387,车圈趣事,地平线HSD率先攻克掉头难题#地平线##特斯拉fsd#L车圈趣事的微博视频,,,,"地平线,特斯拉 fsd",156,160,233,2025-03-13 20:04,微博视频号,,"http://f.video.weibocdn.com/u0/XKOho84agx08mEd9KtUI01041200uJVt0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742724281&ssig=2LeFWVC0WT&KID=unistore,video",,安徽,普通用户
5143798539621606,PinoNEn1c,5734325998,差评君,#传特斯拉与百度合作#财联社援引路透，据两名知情人士透露，特斯拉正与中国科技巨头百度合作，以改善其先进驾驶辅助系统(ADAS)在中国的表现。特斯拉此前的一次升级招致了一些客户的批评。他们表示，百度最近几周从地图团队中派出了一组工程师到特斯拉在北京的办公室工作，以更好地将百度的导航地图信息与特斯拉的完全自动驾驶(FSD)V13版软件整合在一起。消息人士没有透露有多少工程师被派往特斯拉，也没有透露他们是否仍在特斯拉工作。他们说，双方合作目的是借助更准确和更新的地图信息，提高FSDV13版对中国道路的了解。看起来就是导航地图相关，百度股价已经在涨了。,,,,传特斯拉与百度合作,5,30,152,2025-03-13 18:10,微博网页版,https://wx3.sinaimg.cn/large/006g4E90ly1hzfi7p9bfnj30ic0acdkb.jpg,,,浙江,金V
5143661562037669,PijPS8y5D,1905549057,扬韬,官方的权威回应：小鹏L3会远超特斯拉FSDV13。小鹏智驾，国内一定是第一梯队。中国车企的底气。#全新小鹏G6和G9今日上市#,,,,全新小鹏G6和G9今日上市,7,14,84,2025-03-13 09:05,微博网页版,https://wx2.sinaimg.cn/large/71945f01gy1hzf2fwhhl6j20zj1jtwji.jpg,,,上海,金V
5143757520637339,PimkE2FNF,5751181769,互联网料哥,这俩车绝对是顶流了，就问大家，问界M8和小米Yu7，前者智驾天花板，后者堆料天花板，你到底选哪个？汽车超话这俩你选哪个？,,,,,13,123,2908,2025-03-13 15:27,汽车超话,,,,福建,金V
5143769788449170,PimEqzs0W,3810601439,Hello海洲,#国产AI诸神之战#国内AI领域群雄逐鹿，各路大神纷纷亮剑，一场智慧与技术的巅峰对决正在上演！从语言处理到图像识别，从智能推荐到自动驾驶，国产AI正以惊人的速度崛起，展现着无与伦比的创新力与实力！谁将在这场诸神之战中脱颖而出，成为智能领域的佼佼者？让我们共同期待，见证国产AI的辉煌时刻！#夸克AI#,,,,"国产AI诸神之战,夸克AI",170,181,184,2025-03-13 16:15,暴富iPhone客户端,https://wx3.sinaimg.cn/large/e32129dfly1hzf6l6hsj6j20tz0ewgq3.jpg,,,河北,金V
5143800830230821,Pinsv0Y2V,1642634100,新浪科技,#特斯拉否认与百度合作FSD##特斯拉回应与百度合作FSD#【#曝特斯拉与百度合作FSD#】据外媒报道，知情人士透露，特斯拉正在与百度合作，以提升其在中国市场的高级驾驶辅助系统（ADAS）的性能。针对此事，截止发稿前，特斯拉和百度方面暂无回应。今年2月，特斯拉中国宣布，推出城市道路Autopilot自动辅助驾驶功能，此举被外界视为FSD功能正式进入中国市场。不过不少汽车博主在测试特斯拉中国的智驾功能后认为，存在一定的水土不服。百度集团美股盘前涨超4%。（新浪科技）,,,,"特斯拉否认与百度合作FSD,特斯拉回应与百度合作FSD,曝特斯拉与百度合作FSD",6,18,98,2025-03-13 18:19,微博网页版,"https://wx2.sinaimg.cn/large/001Nakaoly1hzfih0y80uj60j60asmyy02.jpg,https://wx4.sinaimg.cn/large/001Nakaoly1hzfih44skcj611f0l1ad702.jpg",,,,普通用户
5143752092680745,PimbTbfnP,5108060720,谢小斌,#夸克AI像哆啦A梦口袋#夸克AI，如同哆啦A梦的神奇口袋，内藏无尽惊喜。#夸克AI#在日常生活和工作中，夸克AI的应用场景丰富多样。无论是智能问答、图像识别，还是语音交互、自然语言处理，夸克都能轻松应对。我自己在使用过程中也深感其便捷与实用。夸克AI的应用场景丰富多样。无论是智能家居、智能医疗还是自动驾驶等领域，夸克AI都能发挥其独特的优势。例如，在处理复杂的数学问题时，夸克能迅速给出答案；在识别图像时，其高精度的算法让我惊叹。夸克AI像哆啦A梦的口袋一样，拥有无穷无尽的惊喜。它不仅为我们带来了全新的智能体验，也展现了AI技术在日常生活中的应用潜力。随着技术的不断进步，我们期待夸克在未来能为我们带来更多的惊喜与突破。这就像拥有了哆啦A梦的神奇口袋，随时随地都能解决我们的问题。,,,,"夸克AI像哆啦A梦口袋,夸克AI",109,151,511,2025-03-13 15:05,微博网页版,"https://wx1.sinaimg.cn/large/005zGTW8gy1hzfbnhwf2qj30zu1bsq5r.jpg,https://wx4.sinaimg.cn/large/005zGTW8gy1hzfbni84upj30zu1bswk3.jpg,https://wx3.sinaimg.cn/large/005zGTW8gy1hzfbnilh08j30cp09i0uf.jpg,https://wx1.sinaimg.cn/large/005zGTW8gy1hzfbniwnvej30zu1n1gr8.jpg,https://wx1.sinaimg.cn/large/005zGTW8gy1hzfbnjbn4uj30zu1gite7.jpg,https://wx2.sinaimg.cn/large/005zGTW8gy1hzfbnhfy7zj30zu1f5n4p.jpg,https://wx4.sinaimg.cn/large/005zGTW8gy1hzfbnjpj9dj30zu1p87a2.jpg,https://wx2.sinaimg.cn/large/005zGTW8gy1hzfbnk25ogj30zu1c2110.jpg,https://wx4.sinaimg.cn/large/005zGTW8gy1hzfbnkva9yj30zuatrx6p.jpg",,,浙江,金V
5143721981771853,Pilpk7qWh,1914269937,一图复盘尚,消息人士称，美国商务部要求一些台W公司提交Z国终端客户数据，用于某些类型的ABF基板。ABF基板是高性能计算芯片封装的核心载体，主要应用于：CPU/GPU：如英特尔、AMD处理器613；AI芯片与服务器：支持云计算、数据中心的高算力需求39；通信设备：5G基站、网络路由器等1012；自动驾驶与消费电子：车载芯片、游戏主机等513。四、产业链与市场现状上游垄断：ABF膜95%市场份额由味之素独占，国内企业（如华正新材、宏昌电子）正加速研发替代产品139。全球产能集中：主要厂商包括中国台湾欣兴电子、日本揖斐电等，前八大厂商占全球85%份额58。供需失衡：因AI、5G需求激增，ABF基板产能持续紧张，预计2028年市场规模达65亿美元812。五、国内发展技术突破：深南电路、兴森科技等已具备14层以下FC-BGA基板量产能力，并规划更高层数产品16。替代空间：国内ABF膜产能规划（如珠海宏昌年产300万平方米）有望2-3年内实现进口替代19。,,,,,7,5,56,2025-03-13 13:05,微博网页版,,,,湖南,红V
5143780664541487,PimVYj3rN,2611769965,系莽莽阿,咨询者在办公室哭了，哭的昏天地暗。是这样的，她不是刚刚研究生毕业，考上了三甲，现在做医生了嘛。她是扬州独生女，父母答应她，毕业买个车给她，现在她在合肥上班了，那父母就应该兑现。之前她考研成功，是要了苹果全家桶，现在长大了，想要一辆车。她不清楚家里多少钱，就看的是18万的车，父母说不如买个30万的吧，看30万的。看了看之后，堂哥的意思是她考上医生，家里也开心，老姑奶奶出五万给她买车。大家一起热闹热闹，告诉我咨询者，以后我咨询者结婚，老姑奶奶那边还有八万，再存存，争取给她十万压箱子的钱。堂哥和嫂子有认识朋友，就给她选了问界M9，50万。父母也开心啊，因为我咨询者不是医生吗？如果有个自动驾驶，那更好了。OK！车子买了，大家都很开心嘛。堂哥还送她一个华为手表！调笑说：以后我们家囡囡开帕拉梅拉！！！下一辆一定是帕拉梅拉！咨询者：我要保时捷！堂嫂噗呲一下笑出来，说：“帕拉梅拉就是保时捷的！”。她开车从扬州去合肥，在后视镜，看到爸爸和妈妈满脸的笑容。莽莽知道，爸爸妈妈是自豪！是觉得“哇塞，我也是长本事了，我给我女儿买的车，可是50万的！我女儿不需要再吃我们的苦了，上下班可以抵御寒风！”就是这种江浙沪父母的心吧，自己苦了一辈子，女儿能享福，那自己当年的苦就都值得了。办公室有一个大姐，合肥本地人，下嫁给了广西男，现在广西男住这个大姐家里，因为没钱买房嘛。所以都是大姐和父母出钱出力，公婆是靠不上的，公婆给二儿子带娃呢。OK，她得知之后，特别八婆！和我咨询者说：你买50万的车也太爱慕虚荣了吧，你是不是想说买个好车，男人就高看你一眼，可以嫁的更好？我告诉你，按照我的经历，只会吸引很差劲的男人！想占你便宜！大姐开的6万块钱的二手大众！另一个医院的保洁就帮腔说：你开这么好的车，那人家男的车没你好，你岂不是看不上人家了？瞧不起人家了？你给人家男生很压力啊！保洁有儿子，做外卖小哥，开电瓶车，没汽车。再有，一个小镇做题家起来的领导说：现在二三十万的车，已经非常好非常好了，你只是一个普通工薪，以后养车的成本很高，你这个纯粹智商税。领导开了一个17万的国产车！最后，经常和她一起玩的老同学，说：你买这么贵的车，只能证明你是爱慕虚荣的，我想说，如果你买这样的车来装门面，那代表着你吸引来的男生，也是这种喜欢表面光的。护士小姐姐，找了一个已经9个月没发工资的工程男，可能未来生育都要在宿舍了。咨询者就很难受，和妈妈说了，话赶话，妈妈就说舅妈打电话来吐槽了，说都没在合肥买房子，先买一个50万的车，就不是过日子的人，骂我不会做妈妈，应该先买房给你！妈妈早晚也给你买房，我们有钱！！！爸妈还有5400000在手里！我咨询者就和妈妈一起难受！一起哭！但咨询者还是收到了很多善意，有同事送了她鲜花，有富二代男同事说她很会选，这个车是他梦中情车，还有小领导说：哇塞囡囡是个白富美啊！也有小护士和她说：囡医生，我的眼睛都亮了！姑娘们，这个事情的本质是什么？我告诉大家哈，大家看着说的好像冠冕堂皇的，是不是？大家细细读读看，是不是写着“厌女”两个字？是不是？如果是一个男人，买了50万的车，还是问界，大家猜猜看，这些人都会怎么说？你一个女人，说白了，赔钱货，你配得上50万的车吗？你凭什么开50万的车？莽莽也有一个小疑问哈，大家听听看~~人家父母省吃俭用一辈子，勤俭持家，对吧？攒了一辈子的钱，要花在刀刃上。现在人家的闺女，要结婚了，结婚是不是刀刃？而且是这么出息的闺女，人家是靠自己本事，没有任何熟人的情况下，考上的合肥三甲啊，省会三甲啊！就如果说闺女买车这个都不算刀刃，那到底省了一辈子的钱，话在什么地方？人家咨询者父母不是说铺张浪费，我咨询者也不是虚荣的捞女，人家就是父母活到50岁，爸爸之前都是开便宜的本田，现在女儿25岁了，又是争气的女儿，买一辆车！59万！到底是怎么了？桥豆麻袋，大家屏住呼吸，OK，现在深呼吸，有没有问到一股子酸味？莽莽闻到了，你们呢？其实每次遇到这样的问题，大家都懂的，就是本质还是女人不配更好的，更奢华的生活，就是很多人，她自己可能都没意识到，她在厌女。这种潜移默化的，就是女性生存最残酷的地方。,,,,,66,288,1789,2025-03-13 16:59,微博网页版,,,,广东,红V
5143769592104194,PimE78PoC,1647486362,忠贞不渝艾吉奥,#国产AI诸神之战##夸克AI#嘿，小伙伴们，今儿咱们得聊聊一场超燃、超有看头的“大战”——国产AI的诸神之战！这可不是什么科幻电影里的桥段，而是真真切切在我们身边上演的科技盛宴。你瞅瞅，现在这年头，AI技术那是突飞猛进，国产AI更是如雨后春笋般冒出来，各个都声称自己是行业里的“扛把子”。这不，为了争夺市场这块大蛋糕，它们可算是豁出去了，上演了一场场精彩绝伦的“诸神之战”。先说说这第一个“大神”，它可是智能语音领域的佼佼者，声音温柔得能腻死人，识别率也高得吓人。你随便哼句小曲儿，它都能给你准确无误地转换成文字，厉害吧？但这可不是它的全部本事，人家还能陪你聊天解闷，讲故事、说笑话，简直是居家旅行必备之良品。再来说说第二位“战神”，它在图像处理上那是一绝。你给它一张模糊得不成样子的照片，它眨眨眼就能给你还原出高清大片的效果。更神奇的是，它还能根据照片里的场景，给你推荐最合适的穿搭、美食，简直是时尚达人的私人助理。当然啦，这场“诸神之战”里怎么可能少了自动驾驶的“大佬”呢？这位可是高科技界的明星，不仅能在复杂的路况中游刃有余，还能提前预判行人的动向，保证你的出行安全。坐上它的车，你就算是个新手司机，也能瞬间变身“老司机”。不过话说回来，虽然这些国产AI个个身怀绝技，但它们之间也不是没有竞争。为了抢占市场份额，它们可是使出了浑身解数，不断创新、升级，力求给用户带来更好的体验。这不，最近就又有一波新技术、新功能横空出世，让我们这些吃瓜群众看得是眼花缭乱、目不暇接。总的来说呢，这场“国产AI诸神之战”不仅让我们看到了科技的无限可能，也让我们感受到了国产AI的崛起之势。相信在未来的日子里，这些“大神”们还会给我们带来更多的惊喜和改变。咱们就拭目以待吧！,,,,"国产AI诸神之战,夸克AI",88,90,100,2025-03-13 16:15,,,,,福建,金V
5143669994161300,Pik3thsxK,2139949234,飞扬军事铁背心,SCMP：研究人员称，中国红眼AI扼杀了人类飞行员在空战中获胜的最后希望——中国研究人员声称，在一项重塑空战未来的突破中，已经消除了人类在空中格斗中相对于AI的最后战术优势：通过不可预测的高强度空中杂技超越算法的能力。去年年底发表的一项研究详细介绍了该方法，该方法将先进的红外成像与AI驱动的预测模型相结合，通过检测细微的翼面运动来预测对手的动作。西北机电工程研究所的科学家团队表示，这一进展可能会让即使是最敏捷的战斗机（如F-15）也几乎失去防御能力。西北机电工程研究所是中国最大的武器供应商北方工业公司的一个重要研究机构。这项研究发表在《火炮发射与控制学报》12月刊上，它解决了现有AI空战系统的一个关键缺陷：依赖于基于轨迹的预测，而这种预测很难解释人类飞行员执行的突然、非线性动作。由高级工程师LinZhiWei领导的中国团队通过关注敌机的物理力学，绕过了这一限制。该系统使用改进的YOLOv8神经网络分析红外图像，以检测对手控制面在飞行过程中的毫米级变形——例如F-15的1.5米方向舵或2米升降舵。这些实时观察结果被输入一个改进了注意力机制的长短期记忆（LSTM）网络，使人工智能能够在动作完全展开之前对其进行预测。在模拟中，该系统将瞄准误差降低到2米以下，比传统预测方法提高了十倍。当应用于自动防空系统时，这种精度可以让炮弹在必要时命中驾驶舱。Lin和他的同事在论文中写道：“人类飞行员依靠本能和不可预测性，但每个物理动作都有机械前兆。”“通过解码这些迹象——方向舵倾斜、升降舵移动——新模型解决了人类决策的‘黑匣子’。”该团队针对一些模仿真实战术的高难度飞行剖面测试了他们的AI。在一场模拟战斗中，一架F-15在低空投弹，然后急剧上升——这一动作需要精确协调控制面。在另一场战斗中，喷气式飞机快速、不稳定地急转和俯冲以躲避火力，其特点是控制面剧烈调整。据报道，在这两种情况下，AI在检测到控制面运动后几毫秒内就预测到了轨迹变化，没有给对手留下任何躲避的机会。这一突破是在全球人工智能空战军备竞赛中取得的。2020年，美国国防高级研究计划局的AlphaDogfight试验展示了AI在脚本模拟中的优势，去年，AI首次在测试中参加了现实世界的空中格斗。中国团队强调，他们的系统的作用是火控优化，而不是完全自主打击。不过，其原理与美国空军的“忠诚僚机”无人机等全球项目一致，后者将AI驱动的飞行器与有人驾驶战斗机配对使用。这项研究使用现有硬件验证了其方法，例如中国的PS800红外传感器，该传感器在8公里的距离上实现了所需的0.375毫弧度分辨率。然而，挑战依然存在。对手可以采用高功率激光等对抗措施来致盲甚至摧毁摄像头。飞扬军事超话#烽火问鼎计划##今日强鳖#,,,,"烽火问鼎计划,今日强鳖",214,114,481,2025-03-13 09:39,飞扬军事超话,"https://wx1.sinaimg.cn/large/7f8d08b2gy1hzf3g6ircmj20xc0m8gnc.jpg,https://wx4.sinaimg.cn/large/7f8d08b2gy1hzf3g6mz6tj21jj0jbaex.jpg",,,江苏,金V
5143843235956233,PioyToZuh,2283100957,天天座萝世,#智驾数码团##小鹏g9#新款G9你们该心动心动没问题，反正老车主已经被放血放麻了只是提醒各位冷静一下，比如我这个带激光雷达看上去比25款智驾配置更高的G9XOS5.5，天天吹的NGP智驾也不过如此，难得开出来一趟，光天化日之下城市快速路送我一份双闪幽灵刹车大礼包，想让我彻底没车用麻烦直说哈；自动泊车更不用说了，严重退步，里侧有墙角的车位大概率停不进去，以前4.x版本都没这个臭毛病现在的G9，高速NOA明确不如SU7Max，自动泊车明确不如SU7Max，我为这两个判断负责L天天座萝世的微博视频,,,,"智驾数码团,小鹏g9",0,19,28,2025-03-13 21:07,iPhone 15 Pro Max(蓝色钛金属),,"http://f.video.weibocdn.com/u0/P7drgvLwgx08mEheUoGc01041202XV370E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742724692&ssig=mQCs9g%2Fn4k&KID=unistore,video",,广东,红V
5143753291989585,PimdP8lA5,6015780282,谢宗桓,#智界汽车回应网传S7智驾失控##智界汽车回应S7智驾失控#,,,,"智界汽车回应网传S7智驾失控,智界汽车回应S7智驾失控",1,36,39,2025-03-13 15:10,vivo X100 Ultra,,"http://f.video.weibocdn.com/u0/heh0y191gx08mDSWkomk010412007ALe0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742724692&ssig=0QfhZ%2FFliU&KID=unistore,video",,广东,金V
5143868253143101,PipdfdbFb,6042507679,麻辣车评官方微博,【特斯拉FSD至少领先一代？#马斯克转发中国用户使用特斯拉FSD体验#】3月13日，马斯克@ElonMusk在推特转发了一条关于中国用户在社交媒体上发布的使用特斯拉FSD后的体验，据该用户描述，特斯拉FSD与华为ADS小鹏蔚来理想等一众国产车企自动驾驶能力的对比，结论非常简单:特斯拉至少领先一代，与国产那样充满条条框框的非学习型智驾差距巨大。FSD开得就像有血有肉的人，有路就能开。L麻辣车评官方微博的微博视频,,,ElonMusk,马斯克转发中国用户使用特斯拉FSD体验,7,5,14,2025-03-13 22:47,微博视频号,,"http://f.video.weibocdn.com/o0/J6BP6mBalx08mEojoeyI010412005O4s0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742724692&ssig=HpMTpP%2BVQd&KID=unistore,video",,,蓝V
5143669684048188,Pik2YgZ7m,2002620041,小志Speedlife,宝马发布全新一代智能电子电气架构，该架构是全球首个覆盖全动力系统和全细分车型的架构，该架构更智能、更强大、更高效。全新电子电气架构支持AI用户体验和场景，相较于现款车型集成算力提升逾20倍。4台高性能计算机即“超级大脑”负责整合4大核心用户功能：车载娱乐系统、自动驾驶系统、驾驶动态控制系统，以及车辆进入、空调与舒适体验等基础功能。#大v聊车##汽车资讯##新车情报局#,,,,"大v聊车,汽车资讯,新车情报局",7,18,43,2025-03-13 09:38,,"https://wx4.sinaimg.cn/large/775d8e89ly1hzf39zoj3yj213v0mf7jr.jpg,https://wx1.sinaimg.cn/large/775d8e89ly1hzf3a05h4vj21kc0vpk76.jpg,https://wx3.sinaimg.cn/large/775d8e89ly1hzf3a0ui1rj22bc1aw1kx.jpg,https://wx3.sinaimg.cn/large/775d8e89ly1hzf3a1cmuqj21ws19uk7u.jpg",,,吉林,红V
5143822657654811,Pio1Hw7mH,2131105540,水水兄同学,第一个端到端落地，第一个车位到车位#水哥有话说#,,,,水哥有话说,0,3,24,2025-03-13 19:45,Android客户端,https://wx2.sinaimg.cn/large/7f061704gy1hzfkzgguxyj235s2dce82.jpg,,,广东,红V
5143720438531137,PilmPzNkZ,1847582585,都市快报,#小米SU7高速智驾时车速骤降被追尾##部分车主反应小米智驾有问题#近日，有多位杭州小米SU7车主向橙柿互动反映他们在用车过程中出现的问题。杭州的小米SU7车主蒋先生今年年初二在高速上启用高速领航辅助功能（即高速NOA，也就是高速智驾功能）时，车速突然在不到5秒的时间内从94公里/小时急降速到33公里/小时，导致车辆被后车追尾。蒋先生称前方道路上并没有障碍物，他本人也没有踩过刹车。发生事故后蒋先生有些后怕，打算把这台车卖掉。小米SU7pro的车主叶先生则是于2月份在滨江区的一个公共充电站倒车时，车辆后尾部碰到了停车场的围栏，叶先生称倒车雷达并没有给出警示。小米工作人员检测后称后台数据显示，车辆雷达在事发前一秒钟响过一次。“别说我没有听到，就是听到了，事发前一秒才给出警示，有什么实际意义？”另一位小米汽车车主兰女士是在杭州城北万象城地下车库右转弯时，车辆与墙体发生刮擦，导致车辆右后门受损，期间小米SU7的自动识别障碍物功能没有发出警示。事后小米汽车服务中心和客服热线回复称：自动识别障碍物功能只是辅助功能，车辆驾驶员才是第一责任人，因此事故责任应由兰女士自己承担。#315骗假不留#O网页链接O高速NOA时急减速被追尾、倒车时雷达失灵…小米SU7被多位车主吐槽,,,,"小米SU7高速智驾时车速骤降被追尾,部分车主反应小米智驾有问题,315骗假不留",2,6,14,2025-03-13 12:59,微博 weibo.com,,,,,普通用户
5143828408306079,PioaYyQN1,5654423063,劝退频道,雷军，何小鹏这二位是为数不多敢于尝试竞争对手产品的CEO去年大师兄去美国体验了一下特斯拉FSD，并且流露出了很多赞许FSD的言论然后回国继续提升XNGP上限，在第2年在国内主场成功战胜了同样是纯视觉的FSDV13最重要的一点：它是免费的....都说免费的是最贵的，但在小鹏汽车上这句话是不成立的#全新小鹏G6从未见过如此换代##小鹏G6价格#,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格",21,53,97,2025-03-13 20:08,,"https://wx2.sinaimg.cn/large/006aFnJZgy1hzflklb6y2j30qo17813t.jpg,https://wx4.sinaimg.cn/large/006aFnJZgy1hzflkh8le8j32c0340npe.jpg,https://wx3.sinaimg.cn/large/006aFnJZgy1hzflkjogrdj33402c0x6p.jpg",,,广东,金V
5143861170540738,Pip1P2gFA,1665347254,MJ车谈缪俊,#智能驾趣宝马新世代#新势力和自主品牌现在卷翻天，实际上有实力的老牌豪华品牌也在暗暗憋大招。今天，宝马就在慕尼黑发布了全新一代智能电子电气架构，让人对它的新世代车型又多了一份期待。目前来说，这个架构是全球第一个做到可以覆盖全动力系统和全细分车型的，也就是说不分“油电”，不分车型，都可以应用这个架构。具体来说，新架构集成算力提升20倍，可支持AI用户体验和场景，而4个“超级大脑”各司其职。首创的BMW全景iDrive超级大脑，带来超棒的智舱体验；驾控超级大脑融合动力与驾驶功能，响应超快；自动驾驶超级大脑提升了算力，重点是将此前分散在四个控制单元的功能整合至单一高性能计算单元；车辆控制超级大脑则管理基础功能，包括车辆进入、空调与舒适系统、内外照明、数据流处理及远程软件升级。而且，全新线束系统更轻，数据传输更快。简而言之，无论驾控，还是智能，新世代宝马车型会有质的飞跃。那么，实际表现会如何？年底问世的新世代X车型估计会给出答案，大家可以期待一下。,,,,智能驾趣宝马新世代,2,8,26,2025-03-13 22:18,,"https://wx3.sinaimg.cn/large/63432eb6ly1hzfpd2k9g9j21kc0vpncu.jpg,https://wx4.sinaimg.cn/large/63432eb6ly1hzfpd3nirnj22bc1awaxi.jpg,https://wx2.sinaimg.cn/large/63432eb6ly1hzfpd0nhc9j213v0mftn2.jpg,https://wx4.sinaimg.cn/large/63432eb6ly1hzfpd5ofepj21ws19uk8b.jpg",,,安徽,红V
5143700426981406,PikQytibk,1660213530,卡赞,#智能驾趣宝马新世代#集成算力提升20倍，AI体验与场景支持更强大，高速数据传输让车辆拥有数字化神经系统，响应速度飞速提升。4台高性能计算机“超级大脑”各司其职，车载娱乐、自动驾驶、驾驶动态控制及车辆基础功能全面优化，带来前所未有的智能驾趣。线束系统轻量化，减少600米线束长度，车辆更轻、更高效。新世代车型将搭载此架构，宝马以技术开放性引领行业，让每一次出行都充满智能与乐趣@宝马集团,,,宝马集团,智能驾趣宝马新世代,17,19,32,2025-03-13 11:40,微博网页版,"https://wx1.sinaimg.cn/large/62f4d91aly1hzf6v0c613j213v0mf4cw.jpg,https://wx4.sinaimg.cn/large/62f4d91aly1hzf6v2oypkj21kc0vpk77.jpg,https://wx3.sinaimg.cn/large/62f4d91aly1hzf6v5v3rjj22bc1aw4m8.jpg",,,北京,金V
5143713354878163,Pilbpkt23,7812817502,即刻视驾FlatOut,#智界汽车回应苏州智界S7交通事故#“”经用户授权，后台数据初步分析如下：导航规划前方路口右转，临近路口时电门处于持续下踩状态，导致系统无法提前减速。右转前，受刹车踏板影响退出智驾，驾驶员接管后，人驾状态下车辆因入弯速度过快（62km/h）导致发生碰撞事故。”首先后台数据是经过授权，另外就是从车内画面来看，还真不像智驾失控,,,,智界汽车回应苏州智界S7交通事故,5,22,38,2025-03-13 12:31,iPhone 12 Pro Max,,,,广东,红V
5143694831257979,PikHx5hfZ,1933238867,科技调查君,宝马发布全新一代智能电子电气架构，该架构是全球首个覆盖全动力系统和全细分车型的架构，该架构更智能、更强大、更高效。全新电子电气架构支持AI用户体验和场景，相较于现款车型集成算力提升逾20倍。4台高性能计算机即“超级大脑”负责整合4大核心用户功能：车载娱乐系统、自动驾驶系统、驾驶动态控制系统，以及车辆进入、空调与舒适体验等基础功能。#智能驾趣宝马新世代#,,,,智能驾趣宝马新世代,32,45,53,2025-03-13 11:17,,"https://wx3.sinaimg.cn/large/733ae253gy1hzf6as8gw9j213v0mf4cx.jpg,https://wx4.sinaimg.cn/large/733ae253gy1hzf6asxmtfj22bc1awe3n.jpg,https://wx3.sinaimg.cn/large/733ae253gy1hzf6atf6skj20u01407gr.jpg,https://wx1.sinaimg.cn/large/733ae253gy1hzf6atxjabj20u0140gwd.jpg",,,广东,金V
